id,name,display_name,formatted_address,short_formatted_address,postal_code,latitude,longitude,rating,user_rating_count,price_level,price_range_start,price_range_start_currency,price_range_end,price_range_end_currency,primary_type,takeout,delivery,dine_in,curbside_pickup,reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,serves_brunch,serves_vegetarian_food,outdoor_seating,live_music,menu_for_children,serves_cocktails,serves_dessert,serves_coffee,good_for_children,allows_dogs,restroom,good_for_groups,good_for_watching_sports,accepts_debit_cards,accepts_cash_only,accepts_nfc,free_parking_lot,free_street_parking,valet_parking,wheelchair_accessible_parking,wheelchair_accessible_entrance,wheelchair_accessible_restroom,wheelchair_accessible_seating
ChIJb9HznqFZwokRHWxf3DbskaI,places/ChIJb9HznqFZwokRHWxf3DbskaI,L’Express,"249 Park Ave S, New York, NY 10003, USA","249 Park Ave S, New York",10003,40.7381523,-73.987657,4.4,2079,PRICE_LEVEL_MODERATE,30,USD,50,USD,French Restaurant,True,True,True,,True,True,True,True,True,True,True,,True,False,,True,True,True,,False,True,True,False,True,False,True,,True,False,False,True,,True
ChIJ3wsoxKFZwokRRg8OvEjE0bc,places/ChIJ3wsoxKFZwokRRg8OvEjE0bc,Irving Farm New York,"71 Irving Pl, New York, NY 10003, USA","71 Irving Pl, New York",10003,40.736810299999995,-73.9869409,4.2,631,PRICE_LEVEL_MODERATE,1,USD,10,USD,Coffee Shop,True,True,True,,False,True,True,True,,False,True,True,True,False,False,False,True,True,True,False,True,,False,True,False,True,,,False,False,False,,False
ChIJu1ihgZ9ZwokRPvmn_Z9U84Q,places/ChIJu1ihgZ9ZwokRPvmn_Z9U84Q,Triona's On Third,"192 3rd Ave, New York, NY 10003, USA","192 3rd Ave, New York",10003,40.7355358,-73.9859184,4.4,351,PRICE_LEVEL_MODERATE,,,,,Bar,True,True,True,False,,,,,True,True,,,True,False,,True,,,False,,True,True,True,True,False,,,,False,False,True,,
ChIJqQQpKzZZwokRHqdTchgKNE4,places/ChIJqQQpKzZZwokRHqdTchgKNE4,Eleni’s,"226 3rd Ave, New York, NY 10003, USA","226 3rd Ave, New York",10003,40.736599999999996,-73.9850687,4.4,498,PRICE_LEVEL_MODERATE,50,USD,100,USD,Greek Restaurant,True,True,True,,True,False,True,True,True,True,False,True,True,False,False,True,True,True,,,True,True,False,True,False,True,,,False,False,True,True,True
ChIJQYXk6aFZwokR4HgRvh-uhek,places/ChIJQYXk6aFZwokR4HgRvh-uhek,Javelina,"119 E 18th St, New York, NY 10003, USA","119 E 18th St, New York",10003,40.7368197,-73.9874428,4.3,679,PRICE_LEVEL_MODERATE,20,USD,30,USD,American Restaurant,True,True,True,,True,True,True,True,True,True,True,True,,False,True,True,True,True,True,False,True,True,False,True,False,True,,,False,False,False,,
ChIJF9Du35RZwokRFGd0oc4diZs,places/ChIJF9Du35RZwokRFGd0oc4diZs,Magnolia Bakery,"401 Bleecker St, New York, NY 10014, USA","401 Bleecker St, New York",10014,40.7358891,-74.0049542,4.3,4545,PRICE_LEVEL_MODERATE,1,USD,10,USD,Bakery,True,True,False,,,True,,,,,,,,,,,,True,,,,,,True,False,True,,True,,False,True,,
ChIJAc17d5VZwokRFRZJneeCMww,places/ChIJAc17d5VZwokRFRZJneeCMww,Cubbyhole,"281 W 12th St, New York, NY 10014, USA","281 W 12th St, New York",10014,40.737690099999995,-74.0037742,4.2,555,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Bar,,True,,,False,,,,True,True,,,False,True,,True,,,False,,True,True,False,,True,,False,,False,False,True,False,True
ChIJ_WPcdpVZwokR6vSItP7fDZo,places/ChIJ_WPcdpVZwokR6vSItP7fDZo,Cafe Cluny,"284 W 12th St, New York, NY 10014, USA","284 W 12th St, New York",10014,40.7374114,-74.0039633,4.4,1238,PRICE_LEVEL_MODERATE,,,,,French Restaurant,True,True,True,,True,True,True,True,True,True,True,,True,False,False,True,True,True,False,,True,,False,True,False,True,False,True,False,False,True,True,True
ChIJvdgj3uVZwokRDFVNZGAg43U,places/ChIJvdgj3uVZwokRDFVNZGAg43U,Anton's,"570 Hudson St, New York, NY 10014, USA","570 Hudson St, New York",10014,40.7356767,-74.0057727,4.6,524,PRICE_LEVEL_MODERATE,50,USD,100,USD,Restaurant,True,True,True,,True,True,True,True,True,True,True,,True,False,False,True,True,True,True,,True,True,False,True,False,True,,True,,False,True,True,True
ChIJGfAs0ZRZwokR584EB4uBkyU,places/ChIJGfAs0ZRZwokR584EB4uBkyU,White Horse Tavern,"567 Hudson St, New York, NY 10014, USA","567 Hudson St, New York",10014,40.735697699999996,-74.006192,4.1,1175,PRICE_LEVEL_MODERATE,20,USD,30,USD,Bar,True,True,True,,True,,True,True,True,True,,True,True,False,True,True,True,True,False,,True,True,,True,False,True,False,,False,False,True,,
ChIJN03iU5RZwokR84lClGFMbTo,places/ChIJN03iU5RZwokR84lClGFMbTo,Sant Ambroeus West Village,"259 W 4th St, New York, NY 10014, USA","259 W 4th St, New York",10014,40.7354187,-74.003149,4.4,654,PRICE_LEVEL_EXPENSIVE,50,USD,100,USD,Italian Restaurant,True,True,True,True,True,True,True,True,True,True,True,,True,,False,True,True,True,False,,True,,False,True,False,,,,,,True,,True
ChIJYQgB1pRZwokRhUb5IBPEl6A,places/ChIJYQgB1pRZwokRhUb5IBPEl6A,Hudson Hound,"575 Hudson St, New York, NY 10014, USA","575 Hudson St, New York",10014,40.736111099999995,-74.0061111,4.5,551,PRICE_LEVEL_MODERATE,20,USD,30,USD,Restaurant,True,,True,True,True,True,True,True,True,True,True,True,True,False,,True,True,True,True,False,True,True,True,True,False,True,,True,False,False,True,True,True
ChIJlTKLqJVZwokRH2TS2qm12hg,places/ChIJlTKLqJVZwokRH2TS2qm12hg,Tartine,"253 W 11th St, New York, NY 10014, USA","253 W 11th St, New York",10014,40.7363901,-74.0034518,4.4,874,PRICE_LEVEL_MODERATE,20,USD,30,USD,French Restaurant,True,True,True,,False,True,True,True,True,True,True,,True,False,False,False,True,True,True,,True,,False,True,False,True,False,False,False,False,True,,True
ChIJ1fOC0E1ZwokRaawG2IpqBjk,places/ChIJ1fOC0E1ZwokRaawG2IpqBjk,Do Not Disturb,"285 W 12th St, New York, NY 10014, USA","285 W 12th St, New York",10014,40.737697,-74.0041054,4.5,198,,50,USD,100,USD,Seafood Restaurant,,False,True,,True,,,True,True,True,,,False,,False,True,True,,False,,True,True,False,True,False,,,,,False,,,
ChIJo9tLC5VZwokR9t8kMnIACK0,places/ChIJo9tLC5VZwokR9t8kMnIACK0,St Tropez West Village,"304 W 4th St, New York, NY 10014, USA","304 W 4th St, New York",10014,40.737054,-74.0039038,4.6,859,PRICE_LEVEL_MODERATE,50,USD,100,USD,French Restaurant,True,True,True,True,True,False,,True,True,True,True,True,True,False,True,True,True,True,True,,True,True,False,True,False,True,False,,False,False,,,
ChIJj1NmZZVZwokRZ7t6RkyDV0o,places/ChIJj1NmZZVZwokRZ7t6RkyDV0o,La Bonbonniere,"28 8th Ave, New York, NY 10014, USA","28 8th Ave, New York",10014,40.7377793,-74.004359,4.4,885,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Diner,True,,True,,False,True,True,True,True,True,True,False,True,False,,False,True,True,True,,True,,False,,True,,,,False,False,True,,True
ChIJpx2fW5RZwokRge-7dBOrTSQ,places/ChIJpx2fW5RZwokRge-7dBOrTSQ,Sevilla,"62 Charles St, New York, NY 10014, USA","62 Charles St, New York",10014,40.7348417,-74.00300829999999,4.3,1204,PRICE_LEVEL_MODERATE,30,USD,50,USD,Spanish Restaurant,True,True,True,True,True,False,True,True,True,True,,False,True,,,True,True,True,True,False,True,True,False,True,False,True,,True,False,False,True,True,True
ChIJpbUvzpRZwokR17FBRiyTRTY,places/ChIJpbUvzpRZwokR17FBRiyTRTY,WXOU Bar,"558 Hudson St, New York, NY 10014, USA","558 Hudson St, New York",10014,40.7354431,-74.0058212,4.3,290,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Bar,False,False,True,,False,,,,True,True,,,False,False,,True,,,False,False,True,True,False,,True,,False,,False,False,,,
ChIJfdvZMJVZwokRMQq0PSULqp8,places/ChIJfdvZMJVZwokRMQq0PSULqp8,Bus Stop Cafe,"597 Hudson St, New York, NY 10014, USA","597 Hudson St, New York",10014,40.7370224,-74.0060577,4.5,762,PRICE_LEVEL_MODERATE,20,USD,30,USD,American Restaurant,True,True,True,True,,True,True,True,True,True,True,,True,False,,True,True,True,True,,True,,False,True,False,True,,,False,,True,,True
ChIJW0-RNpdZwokRQYkOS0HTtwM,places/ChIJW0-RNpdZwokRQYkOS0HTtwM,Ambra,"569 Hudson St, New York, NY 10014, USA","569 Hudson St, New York",10014,40.7359029,-74.0061834,4.2,161,,50,USD,100,USD,Italian Restaurant,True,False,True,True,True,False,False,True,True,True,True,,True,False,True,True,True,True,True,,True,True,False,True,False,True,,,,False,True,False,True
ChIJsfk0KZVZwokR1460I8D9j6s,places/ChIJsfk0KZVZwokR1460I8D9j6s,Mémé,"581 Hudson St, New York, NY 10014, USA","581 Hudson St, New York",10014,40.736416,-74.00616099999999,4.3,487,PRICE_LEVEL_MODERATE,20,USD,30,USD,Mediterranean Restaurant,True,True,True,,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,,True,,False,True,False,True,,,,False,True,,True
ChIJr_V3JQ1ZwokRoDF-VmM9b68,places/ChIJr_V3JQ1ZwokRoDF-VmM9b68,The Migrant Kitchen,"1802 E 65th St, New York, NY 10065, USA","1802 E 65th St, New York",10065,40.7703405,-73.97590149999999,4.2,29,,10,USD,20,USD,Restaurant,True,,True,True,,,,,True,,,,True,,,,,,,,,,,True,False,True,,,,,,,
ChIJ7V-ZqxH2wokRwaES4IMqwQU,places/ChIJ7V-ZqxH2wokRwaES4IMqwQU,Amy Ruth's,"113 W 116th St, New York, NY 10026, USA","113 W 116th St, New York",10026,40.8025958,-73.9501971,4.3,5981,PRICE_LEVEL_MODERATE,20,USD,30,USD,American Restaurant,True,True,True,,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,False,True,,True,False,,True,True,True
ChIJ99DG_RD2wokR4v64upVjBOI,places/ChIJ99DG_RD2wokR4v64upVjBOI,Le Baobab Gouygui,"120 W 116th St, New York, NY 10026, USA","120 W 116th St, New York",10026,40.802343,-73.9510933,4.1,528,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,True,,True,True,True,True,False,False,,False,False,False,False,False,True,True,True,False,True,True,,True,False,True,,True,,,True,,True
ChIJOdtYAhH2wokR_BPOXyBNYGM,places/ChIJOdtYAhH2wokR_BPOXyBNYGM,Make My Fish,"120 W 116th St, New York, NY 10026, USA","120 W 116th St, New York",10026,40.8023436,-73.9511033,4.5,607,PRICE_LEVEL_MODERATE,20,USD,30,USD,Seafood Restaurant,True,True,,,False,,True,True,False,False,False,,False,False,False,False,True,False,True,False,False,,False,,True,,,True,False,False,True,,False
ChIJWXF4vjj3wokRtgpV6b9q7v4,places/ChIJWXF4vjj3wokRtgpV6b9q7v4,Claire's Kitchen Cafe,"19 St Nicholas Ave, New York, NY 10026, USA","19 St Nicholas Ave, New York",10026,40.7997798,-73.9527135,4.5,187,PRICE_LEVEL_MODERATE,10,USD,20,USD,Cafe,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,,True,True,False,True,,True,False,False,True,True,True
ChIJ9SEkNRH2wokRLU8tWoaMUog,places/ChIJ9SEkNRH2wokRLU8tWoaMUog,Safari,"55 St Nicholas Ave, New York, NY 10026, USA","55 St Nicholas Ave, New York",10026,40.8006605,-73.9527667,4.5,351,PRICE_LEVEL_MODERATE,20,USD,30,USD,Restaurant,True,True,True,,True,True,True,True,False,False,,,True,False,False,False,True,True,True,False,True,True,False,True,False,,,,,False,,,True
ChIJnVLW9Pv3wokRbJiZyOEpaUE,places/ChIJnVLW9Pv3wokRbJiZyOEpaUE,Los 3 Charros,"57 Malcolm X Blvd, New York, NY 10026, USA","57 Malcolm X Blvd, New York",10026,40.8001305,-73.951481,4.4,256,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Mexican Restaurant,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,,True,True,True,True,False,True,,True,False,,True,True,True
ChIJaWlkBxH2wokRYuehyAD4xNw,places/ChIJaWlkBxH2wokRYuehyAD4xNw,Keur Coumba,"125 W 116th St, New York, NY 10026, USA","125 W 116th St, New York",10026,40.8027448,-73.9507371,4,534,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,True,,True,,True,True,False,False,,False,False,False,False,False,True,True,True,False,True,True,False,True,False,True,,,,,,,
ChIJHTUt_L73wokRBkywY68ePoY,places/ChIJHTUt_L73wokRBkywY68ePoY,Fieldtrip,"109 Malcolm X Blvd, New York, NY 10026, USA","109 Malcolm X Blvd, New York",10026,40.8017227,-73.9502298,4.5,497,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,American Restaurant,True,True,True,,False,False,True,True,False,False,True,True,False,False,,False,True,False,True,,True,,False,True,False,True,,,False,,True,True,True
ChIJ_UFSFS73wokRYw5ofJ0524U,places/ChIJ_UFSFS73wokRYw5ofJ0524U,El Valle 46 Restaurante,"46 St Nicholas Ave, New York, NY 10026, USA","46 St Nicholas Ave, New York",10026,40.8001584,-73.9522967,4.5,72,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,True,,True,True,True,True,False,False,,,,False,,False,True,True,True,,,,,True,False,True,,,,,,,
ChIJNRgaEA32wokRuvwx3-HUgaw,places/ChIJNRgaEA32wokRuvwx3-HUgaw,Jumbo Hamburgers,"112 W 116th St, New York, NY 10026, USA","112 W 116th St, New York",10026,40.802167499999996,-73.9506888,4.1,756,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Hamburger Restaurant,True,True,True,,False,True,True,True,False,False,True,,False,False,False,False,True,True,True,False,True,True,False,True,False,,,,False,,True,True,True
ChIJB7Z1awD3wokRzzEBZbHQqIQ,places/ChIJB7Z1awD3wokRzzEBZbHQqIQ,Sea & Sea Fish Market Steamed Seafood,"60 W 116th St, New York, NY 10026, USA","60 W 116th St, New York",10026,40.8013913,-73.9492308,4.8,13,,,,,,Seafood Restaurant,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ8xczSBD2wokRmdY2UNVGpUI,places/ChIJ8xczSBD2wokRmdY2UNVGpUI,Harlem Food CT,"66 W 116th St, New York, NY 10026, USA","66 W 116th St, New York",10026,40.801656799999996,-73.9492902,4.3,107,,10,USD,20,USD,Middle Eastern Restaurant,True,True,True,,,,True,True,False,False,,,False,False,False,False,True,True,True,,True,True,,True,False,True,,,,,True,True,True
ChIJByMbChr2wokR6GuJm0yZGUs,places/ChIJByMbChr2wokR6GuJm0yZGUs,Mi Valle 27,"46 St Nicholas Ave, New York, NY 10026, USA","46 St Nicholas Ave, New York",10026,40.8000718,-73.95225599999999,3.4,11,PRICE_LEVEL_MODERATE,,,,,Restaurant,True,,True,,,True,True,True,,,,,False,False,,,,True,True,,,,,,,,,,,,True,,
ChIJ3fkt57T3wokRiYIHh59UR4U,places/ChIJ3fkt57T3wokRiYIHh59UR4U,Palomino Halal Food,"101 W 116th St, New York, NY 10026, USA","101 W 116th St, New York",10026,40.8024353,-73.94999539999999,4.3,6,,10,USD,20,USD,Middle Eastern Restaurant,True,,True,,,,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,
ChIJeWU9hRD2wokR41QRY7voNfI,places/ChIJeWU9hRD2wokR41QRY7voNfI,Smart Pizza Salad,"65 Malcolm X Blvd, New York, NY 10026, USA","65 Malcolm X Blvd, New York",10026,40.8004837,-73.9511548,5,2,,,,,,Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ4UJk-y_2wokRXQ-FyvMssyw,places/ChIJ4UJk-y_2wokRXQ-FyvMssyw,Ellington in the Park,"Riverside Dr &, W 105th St, New York, NY 10025, USA","Riverside Dr &, W 105th St, New York",10025,40.8025996,-73.97192199999999,4.3,832,PRICE_LEVEL_MODERATE,10,USD,20,USD,American Restaurant,True,,True,,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,,,True,False,True,,,,,True,,
ChIJoQpYkYhZwokRgq9NeKTBGXM,places/ChIJoQpYkYhZwokRgq9NeKTBGXM,The Buffs,"1313 40th Ave, Astoria, NY 11101, USA","1313 40th Ave, Astoria",11101,40.7554905,-73.9413306,4.7,347,PRICE_LEVEL_MODERATE,10,USD,20,USD,Thai Restaurant,True,True,True,,True,,True,True,False,False,True,True,False,False,False,False,True,False,True,False,,,False,True,False,True,,True,False,False,,,
ChIJHQIpg9NYwokRwrI5TIYJ9VQ,places/ChIJHQIpg9NYwokRwrI5TIYJ9VQ,Mama's,"13-01 40th Ave, Astoria, NY 11101, USA","13-01 40th Ave, Astoria",11101,40.755646399999996,-73.94179419999999,4.4,322,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,True,,False,True,True,True,False,False,True,False,False,False,True,False,True,True,True,False,True,True,False,True,False,True,,True,False,,True,,True
ChIJ18ZbZNFYwokRSORDetfPHpc,places/ChIJ18ZbZNFYwokRSORDetfPHpc,Island Foodie,"12-09 40th Ave, Astoria, NY 11101, USA","12-09 40th Ave, Astoria",11101,40.7560091,-73.9422599,3.7,169,PRICE_LEVEL_MODERATE,10,USD,20,USD,Restaurant,True,True,True,,False,,True,True,False,False,True,,False,False,,False,True,False,,,,,False,True,False,True,False,True,False,False,True,False,False
ChIJ85fd3NNYwokRCsxthM_0loc,places/ChIJ85fd3NNYwokRCsxthM_0loc,Subway,"39-42 21st St, Long Island City, NY 11106, USA","39-42 21st St, Long Island City",11106,40.755556899999995,-73.9412761,3.8,145,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Sandwich Shop,True,True,True,,False,True,True,True,False,False,,True,False,False,,False,,,True,False,,,False,True,False,True,,,,,True,,True
ChIJP2NFIh1ZwokR6SWWSYkOTgg,places/ChIJP2NFIh1ZwokR6SWWSYkOTgg,friendly restaurant,"12-05 40th Ave, Long Island City, NY 11101, USA","12-05 40th Ave, Long Island City",11101,40.7560443,-73.9424464,4,205,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Chinese Restaurant,True,True,True,False,False,True,True,True,False,False,,False,False,False,False,False,,,,False,True,,False,True,False,True,,,False,False,False,,False
ChIJzVrm8z9fwokRypu7sw1YBn4,places/ChIJzVrm8z9fwokRypu7sw1YBn4,Zhen Zhu,"1039 41st Ave, Long Island City, NY 11101, USA","1039 41st Ave, Long Island City",11101,40.7550744,-73.9443007,3.9,102,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Chinese Restaurant,True,True,True,,False,,True,True,False,False,,True,False,False,False,False,,False,,False,False,,False,,,,,,,False,,,
ChIJw-cnRYBZwokRQIrUnGlqyds,places/ChIJw-cnRYBZwokRQIrUnGlqyds,Dhakaya Restaurant,"39-44 21st St, Astoria, NY 11101, USA","39-44 21st St, Astoria",11101,40.755573399999996,-73.94115219999999,5,31,,10,USD,20,USD,Restaurant,True,True,True,False,,,True,True,False,False,,,,False,,False,True,,True,,,,,,,,,,,,,,
ChIJq2xEeWpZwokRqryQtBCeZk8,places/ChIJq2xEeWpZwokRqryQtBCeZk8,Gimbap Story (by Lim's Kitchen),"38-70 10th St, Long Island City, NY 11101, USA","38-70 10th St, Long Island City",11101,40.7571686,-73.9442254,4.9,12,PRICE_LEVEL_MODERATE,10,USD,20,USD,Korean Restaurant,True,True,True,False,,,True,True,,,,,,False,,,,,True,,,,False,,,,,,,False,,,
ChIJ9dXH3NNYwokR4eNwrgnqzvs,places/ChIJ9dXH3NNYwokR4eNwrgnqzvs,Aladdin,"3942 21st St, Long Island City, NY 11101, USA","3942 21st St, Long Island City",11101,40.7555611,-73.9412846,5,1,,,,,,Restaurant,True,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJZ8x2F3xZwokRw6_YKIr7V6M,places/ChIJZ8x2F3xZwokRw6_YKIr7V6M,New Champion Wok,"1039 41st Ave, Long Island City, NY 11101, USA","1039 41st Ave, Long Island City",11101,40.7550311,-73.9441842,3.9,12,,,,,,Chinese Restaurant,True,,True,,False,,True,True,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,
ChIJTVwYbwBZwokRCdvJHy7yeoo,places/ChIJTVwYbwBZwokRCdvJHy7yeoo,El sabor de cua,"39-34 21st St, Long Island City, NY 11101, USA","39-34 21st St, Long Island City",11101,40.7556942,-73.94110189999999,,,,,,,,Restaurant,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJaTfj4PJZwokR44TsbOi0fts,places/ChIJaTfj4PJZwokR44TsbOi0fts,DSUA Pizza,"38-25 10th St, Long Island City, NY 11101, USA","38-25 10th St, Long Island City",11101,40.7579499,-73.9429507,,,,,,,,Takeout Restaurant,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
ChIJr9rAO3f3wokRg7evFlsrX-Y,places/ChIJr9rAO3f3wokRg7evFlsrX-Y,The Good Good,"1694 Park Ave, New York, NY 10035, USA","1694 Park Ave, New York",10035,40.8013042,-73.9422367,4.8,236,,30,USD,50,USD,Restaurant,True,False,True,,True,,,True,True,True,True,,False,False,False,True,True,True,False,,True,True,False,True,False,True,,True,False,False,True,,
ChIJ8cO6EbH3wokRs0M2GGlpRww,places/ChIJ8cO6EbH3wokRs0M2GGlpRww,Sylla,"1664 Park Ave, New York, NY 10035, USA","1664 Park Ave, New York",10035,40.800377499999996,-73.9428933,4.7,128,PRICE_LEVEL_MODERATE,20,USD,30,USD,Restaurant,True,True,True,False,True,,True,True,,,,,True,,False,,True,,True,,True,True,,True,False,,,,,False,True,,
ChIJo2Tt1g72wokRXr1DbBNZ7YA,places/ChIJo2Tt1g72wokRXr1DbBNZ7YA,New Ivoire,"76 E 119th St, New York, NY 10035, USA","76 E 119th St, New York",10035,40.8013833,-73.9423639,4.2,384,PRICE_LEVEL_INEXPENSIVE,20,USD,30,USD,Restaurant,True,True,True,,True,True,True,True,False,False,True,,False,False,True,False,True,True,True,False,True,True,,True,False,True,,,,False,False,,
ChIJG0S94g72wokRbCoKKuCGTrM,places/ChIJG0S94g72wokRbCoKKuCGTrM,Subway,"1814 Madison Ave, New York, NY 10035, USA","1814 Madison Ave, New York",10035,40.801499,-73.94399680000001,4.6,296,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Sandwich Shop,True,True,True,,False,True,True,True,False,False,True,True,False,False,,False,True,True,True,False,False,True,False,True,False,True,,,,,True,,True
ChIJaYUVCg_2wokRPjaJ-Yy5Aco,places/ChIJaYUVCg_2wokRPjaJ-Yy5Aco,Healthy Choice,"1780 Madison Ave, New York, NY 10035, USA","1780 Madison Ave, New York",10035,40.800509,-73.94471,4.2,164,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,,,,,,,,,,,,,,,True,,,,False,,,True,False,True,,,False,False,True,,
ChIJAegfRg_2wokRroyIUtH76Ww,places/ChIJAegfRg_2wokRroyIUtH76Ww,Armonie,"1649 Park Ave, New York, NY 10035, USA","1649 Park Ave, New York",10035,40.799836,-73.942555,4.6,196,PRICE_LEVEL_MODERATE,10,USD,20,USD,Pizza Restaurant,True,True,True,False,True,,True,True,True,True,,True,False,False,,,True,True,True,False,True,True,,True,False,True,,,False,,True,True,True
ChIJDS0wbA_2wokRU_-moY3PqI8,places/ChIJDS0wbA_2wokRU_-moY3PqI8,Midtown Meat Market,"87 E 116th St, New York, NY 10029, USA","87 E 116th St, New York",10029,40.7998629,-73.9438725,4.6,87,,,,,,Butcher Shop,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,,,,,True,,
ChIJ43m2ovZbwokRf3VmVvqPANg,places/ChIJ43m2ovZbwokRf3VmVvqPANg,Fu En,"104 Marcus Garvey Blvd, Brooklyn, NY 11206, USA","104 Marcus Garvey Blvd, Brooklyn",11206,40.6952694,-73.940662,3.9,18,,,,,,Chinese Restaurant,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJL5SLg_FbwokRSb-sW84E1lE,places/ChIJL5SLg_FbwokRSb-sW84E1lE,J.J. Tompkins,"920 Myrtle Ave, Brooklyn, NY 11206, USA","920 Myrtle Ave, Brooklyn",11206,40.695730399999995,-73.9451455,,,,,,,,Restaurant,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
ChIJi0YsFZNbwokRu3xPEOo-yPs,places/ChIJi0YsFZNbwokRu3xPEOo-yPs,Hi Fry - Modern Chinese Kitchen - BK Store,"104 Marcus Garvey Blvd, Brooklyn, NY 11206, USA","104 Marcus Garvey Blvd, Brooklyn",11206,40.695258700000004,-73.940722,3.3,4,PRICE_LEVEL_MODERATE,,,,,Restaurant,True,True,,True,,,True,True,,,,,,False,,,,,,,,,,,,,,,,,,,
ChIJKahryNBbwokRpBWpiIyo1c0,places/ChIJKahryNBbwokRpBWpiIyo1c0,Taco Vista,"140 Carder Rd, New York, NY 10004, USA","140 Carder Rd, New York",10004,40.692829499999995,-74.014693,4.2,160,,10,USD,20,USD,American Restaurant,True,False,True,,,,True,True,True,True,,True,True,False,True,True,,True,True,,False,,,True,False,True,,,,,True,True,True
ChIJqY5nqm9awokRZ3NCDiC2tVs,places/ChIJqY5nqm9awokRZ3NCDiC2tVs,Island Oyster,"146 Carder Rd, Brooklyn, NY 11231, USA","146 Carder Rd, Brooklyn",11231,40.693123,-74.016307,3.8,326,PRICE_LEVEL_MODERATE,50,USD,100,USD,Bar,True,True,True,,True,,,,True,True,,,True,True,,True,,,,True,True,,False,True,False,True,,,,,,,True
ChIJx-DDf4NZwokRtd57pIePpvI,places/ChIJx-DDf4NZwokRtd57pIePpvI,Smith & Wollensky,"797 3rd Ave, New York, NY 10022, USA","797 3rd Ave, New York",10022,40.75526,-73.97095,4.4,4163,PRICE_LEVEL_VERY_EXPENSIVE,100,USD,,,Steak House,True,True,True,True,True,True,True,True,True,True,,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,,,False,True,True,True
